Security,CO1 Comdty                                                      ,
Start Date,4/11/2003 0:00,
End Date,4/12/2023 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1/2/2020,66.25,205689
12/31/2019,66,171009
12/30/2019,68.44,29417
12/27/2019,68.16,112219
12/26/2019,67.92,69821
12/24/2019,67.2,106430
12/23/2019,66.39,131417
12/20/2019,66.14,217977
12/19/2019,66.54,249537
12/18/2019,66.17,262339
12/17/2019,66.1,245832
12/16/2019,65.34,186087
12/13/2019,65.22,232747
12/12/2019,64.2,238305
12/11/2019,63.72,250138
12/10/2019,64.34,235193
12/9/2019,64.25,239772
12/6/2019,64.39,314600
12/5/2019,63.39,294838
12/4/2019,63,319042
12/3/2019,60.82,248550
12/2/2019,60.92,297874
11/29/2019,62.43,19645
11/28/2019,63.87,96083
11/27/2019,64.06,125474
11/26/2019,64.27,181095
11/25/2019,63.65,212053
11/22/2019,63.39,228744
11/21/2019,63.97,318487
11/20/2019,62.4,343310
11/19/2019,60.91,296802
11/18/2019,62.44,228249
11/15/2019,63.3,255681
11/14/2019,62.28,234780
11/13/2019,62.37,273025
11/12/2019,62.06,238171
11/11/2019,62.18,213342
11/8/2019,62.51,287672
11/7/2019,62.29,261072
11/6/2019,61.74,275935
11/5/2019,62.96,231665
11/4/2019,62.13,235379
11/1/2019,61.69,236093
10/31/2019,60.23,13898
10/30/2019,60.61,105869
10/29/2019,61.59,136930
10/28/2019,61.57,167855
10/25/2019,62.02,204446
10/24/2019,61.67,215542
10/23/2019,61.17,313229
10/22/2019,59.7,260598
10/21/2019,58.96,212574
10/18/2019,59.42,228144
10/17/2019,59.91,269842
10/16/2019,59.42,257875
10/15/2019,58.74,305682
10/14/2019,59.35,283065
10/11/2019,60.51,367632
10/10/2019,59.1,262531
10/9/2019,58.32,266484
10/8/2019,58.24,274743
10/7/2019,58.35,228407
10/4/2019,58.37,299922
10/3/2019,57.71,336903
10/2/2019,57.69,307905
10/1/2019,58.89,291672
9/30/2019,60.78,22010
9/27/2019,61.91,97328
9/26/2019,62.74,115573
9/25/2019,62.39,201466
9/24/2019,63.1,216276
9/23/2019,64.77,204777
9/20/2019,64.28,224881
9/19/2019,64.4,258848
9/18/2019,63.6,295047
9/17/2019,64.55,620494
9/16/2019,69.02,735539
9/13/2019,60.22,195827
9/12/2019,60.38,358089
9/11/2019,60.81,315118
9/10/2019,62.38,267549
9/9/2019,62.59,249708
9/6/2019,61.54,287357
9/5/2019,60.95,292058
9/4/2019,60.7,283104
9/3/2019,58.26,265120
9/2/2019,58.66,121642
8/30/2019,60.43,25136
8/29/2019,61.08,131090
8/28/2019,60.49,134262
8/27/2019,59.51,218373
8/26/2019,58.7,183297
8/23/2019,59.34,321242
8/22/2019,59.92,276113
8/21/2019,60.3,269681
8/20/2019,60.03,245249
8/19/2019,59.74,211453
8/16/2019,58.64,209433
8/15/2019,58.23,298674
8/14/2019,59.48,320431
8/13/2019,61.3,338076
8/12/2019,58.57,221349
8/9/2019,58.53,281803
8/8/2019,57.38,299685
8/7/2019,56.23,485190
8/6/2019,58.94,328149
8/5/2019,59.81,378858
8/2/2019,61.89,364137
8/1/2019,60.5,433719
7/31/2019,65.17,18763
7/30/2019,64.72,86101
7/29/2019,63.71,101701
7/26/2019,63.46,159856
7/25/2019,63.39,169836
7/24/2019,63.18,301507
7/23/2019,63.83,272729
7/22/2019,63.26,267778
7/19/2019,62.47,298982
7/18/2019,61.93,374891
7/17/2019,63.66,274930
7/16/2019,64.35,356735
7/15/2019,66.48,283089
